
> 11tyblog@1.0.0 eleventy:dev
> ELEVENTY_ENV=development eleventy --serve

>>> 329 webmentions loaded from cache
scraped data not loaded, loading...
fffff undefined
qqqq {"key":"2003-france","title":"France (Fall 2003)","parent":"albums","url":"/posts/albums/2003-france/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Paris","parent":"2003-france","title":"Paris","url":"/2003/10/01/paris.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Lourvre and Rodin Museum","parent":"2003-france","title":"Lourvre and Rodin Museum","url":"/2003/10/01/louvre-rodin.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Versailles","parent":"2003-france","title":"Versailles","url":"/2003/10/01/versailles.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Blois and Chambord","parent":"2003-france","title":"Blois and Chambord","url":"/2003/10/01/blois.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Bordeaux","parent":"2003-france","title":"Bordeaux","url":"/2003/10/01/bordeaux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Perigueux","parent":"2003-france","title":"Perigueux","url":"/2003/10/01/perigueux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Sarlat","parent":"2003-france","title":"Sarlat","url":"/2003/10/01/sarlat.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Toulouse","parent":"2003-france","title":"Toulouse","url":"/2003/10/01/toulouse.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Carcasonne","parent":"2003-france","title":"Carcasonne","url":"/2003/10/01/carcasonne.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Nice and Monaco","parent":"2003-france","title":"Nice and Monaco","url":"/2003/10/01/nice-monaco.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}]}
fffff {"alt":"Eiffel Tower","value":"https://media.desmondrivet.com/16/f3/e2/99/d8ca6fa9f37d3c600df74a94ed47e85a5726663c7fec97f9e1eec0be.jpg"}
qqqq {"key":"Paris","parent":"2003-france","title":"Paris","url":"/2003/10/01/paris.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/16/f3/e2/99/d8ca6fa9f37d3c600df74a94ed47e85a5726663c7fec97f9e1eec0be.jpg"}
qqqq {"key":"Lourvre and Rodin Museum","parent":"2003-france","title":"Lourvre and Rodin Museum","url":"/2003/10/01/louvre-rodin.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/37/a7/07/05/aea13f9c7391a7ebc9e7c25481b4a8ae09b3f6282854d2647d252e3a.jpg"}
qqqq {"key":"Versailles","parent":"2003-france","title":"Versailles","url":"/2003/10/01/versailles.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/1d/3e/24/57/126df3bc0e84c36e553adf80c2fe68b1ada059c9ab3ef14b3e437a93.jpg"}
qqqq {"key":"Blois and Chambord","parent":"2003-france","title":"Blois and Chambord","url":"/2003/10/01/blois.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/e3/48/fc/68/3d71acd347200e8d899f5e20dd438ed10fc759611e3554bb8fa385cd.jpg"}
qqqq {"key":"Bordeaux","parent":"2003-france","title":"Bordeaux","url":"/2003/10/01/bordeaux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/35/cc/a9/58/52ee1d90bb1b126ffe364b8ca26d4da0dbcb7c548ac75692ba37f609.jpg"}
qqqq {"key":"Perigueux","parent":"2003-france","title":"Perigueux","url":"/2003/10/01/perigueux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/97/2a/4f/7c/feff1d53cdf2d3e6c6de4d34b951bb688fe42759b8dc1e2908edfd13.jpg"}
qqqq {"key":"Sarlat","parent":"2003-france","title":"Sarlat","url":"/2003/10/01/sarlat.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/2d/ec/b2/fc/1cdc68da506e1a871eb5e5dd99e9608ee0055d1b05381b60e667a800.jpg"}
qqqq {"key":"Toulouse","parent":"2003-france","title":"Toulouse","url":"/2003/10/01/toulouse.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/16/0d/43/fd/4129b3c5bbdaec9537fdbcb4afa05d7b0f800b4e5734631ffc9a48bd.jpg"}
qqqq {"key":"Carcasonne","parent":"2003-france","title":"Carcasonne","url":"/2003/10/01/carcasonne.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/77/da/50/00/305cf947b178144ff90f1f0dd1d854335ebcd4d9be3551eec8b7a575.jpg"}
qqqq {"key":"Nice and Monaco","parent":"2003-france","title":"Nice and Monaco","url":"/2003/10/01/nice-monaco.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/71/f2/c3/c1/a2f6218bce1e79b16c259021275e806a70f6301086f3da0e393ec4d0.jpg"}
qqqq {"key":"2004-quebec-city","parent":"albums","title":"Quebec City (Summer, 2004)","url":"/2004/08/01/quebec-city.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]}
fffff {"alt":"Chateau Frontenac in the distance","value":"https://media.desmondrivet.com/7d/f7/3b/45/38ac184e7656e6805c1581d72dd3c06ff87b252e86a1797347f956e3.jpg"}
qqqq {"key":"2005-jackie-visit","title":"Visiting Jackie (England/Middle East Fall 2005)","parent":"albums","url":"/posts/albums/2005-jackie-visit/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"2005-england","title":"England","parent":"2005-jackie-visit","url":"/posts/albums/2005-jackie-visit/england/","pluginType":"eleventy-navigation","parentKey":"2005-jackie-visit","children":[{"key":"London","parent":"2005-england","title":"London","url":"/2005/10/01/london.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]},{"key":"British Museum","parent":"2005-england","title":"British Museum","url":"/2005/10/01/british-museum.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]},{"key":"Rye","parent":"2005-england","title":"Rye","url":"/2005/10/01/rye.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]}]},{"key":"2005-middle-east","title":"Middle East","parent":"2005-jackie-visit","url":"/posts/albums/2005-jackie-visit/middle-east/","pluginType":"eleventy-navigation","parentKey":"2005-jackie-visit","children":[{"key":"Bahrain","parent":"2005-middle-east","title":"Bahrain","url":"/2005/10/01/bahrain.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]},{"key":"Dubai","parent":"2005-middle-east","title":"Dubai","url":"/2005/10/01/dubai.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]},{"key":"Abu Dhabi","parent":"2005-middle-east","title":"Abu Dhabi","url":"/2005/10/01/abudhabi.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]}]}]}
fffff {"alt":"Mermaid street in Rye, England","value":"https://media.desmondrivet.com/d1/90/47/f3/89264620a828e4b33d691add8e333cc853d72b0c15a86a1c139034f9.jpg"}
qqqq {"key":"2005-england","title":"England","parent":"2005-jackie-visit","url":"/posts/albums/2005-jackie-visit/england/","pluginType":"eleventy-navigation","parentKey":"2005-jackie-visit","children":[{"key":"London","parent":"2005-england","title":"London","url":"/2005/10/01/london.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]},{"key":"British Museum","parent":"2005-england","title":"British Museum","url":"/2005/10/01/british-museum.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]},{"key":"Rye","parent":"2005-england","title":"Rye","url":"/2005/10/01/rye.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]}]}
fffff {"alt":"Mermaid street in Rye, England","value":"https://media.desmondrivet.com/d1/90/47/f3/89264620a828e4b33d691add8e333cc853d72b0c15a86a1c139034f9.jpg"}
qqqq {"key":"London","parent":"2005-england","title":"London","url":"/2005/10/01/london.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/a7/37/87/38/09e364d0a669cb431bbe038d7386fa1095e7364cc4dd29a64e85da04.jpg"}
qqqq {"key":"British Museum","parent":"2005-england","title":"British Museum","url":"/2005/10/01/british-museum.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/98/7b/91/08/1a3b1de3c28e43da79848aa5b5b6c3dea56a3ac02411172d61cb7927.jpg"}
qqqq {"key":"Rye","parent":"2005-england","title":"Rye","url":"/2005/10/01/rye.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/d1/90/47/f3/89264620a828e4b33d691add8e333cc853d72b0c15a86a1c139034f9.jpg"}
qqqq {"key":"2005-middle-east","title":"Middle East","parent":"2005-jackie-visit","url":"/posts/albums/2005-jackie-visit/middle-east/","pluginType":"eleventy-navigation","parentKey":"2005-jackie-visit","children":[{"key":"Bahrain","parent":"2005-middle-east","title":"Bahrain","url":"/2005/10/01/bahrain.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]},{"key":"Dubai","parent":"2005-middle-east","title":"Dubai","url":"/2005/10/01/dubai.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]},{"key":"Abu Dhabi","parent":"2005-middle-east","title":"Abu Dhabi","url":"/2005/10/01/abudhabi.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]}]}
fffff {"alt":"Burj Al Arab","value":"https://media.desmondrivet.com/8c/10/97/e4/4d72f4c99002802d899d4c1581b8b19fd7ff7822598c1d3cf602a430.jpg"}
qqqq {"key":"Bahrain","parent":"2005-middle-east","title":"Bahrain","url":"/2005/10/01/bahrain.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/f1/3b/33/78/e2d39fadb33800cb58199fbe3f2254d9ece4439990a3f5b827db6362.jpg"}
qqqq {"key":"Dubai","parent":"2005-middle-east","title":"Dubai","url":"/2005/10/01/dubai.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/8c/10/97/e4/4d72f4c99002802d899d4c1581b8b19fd7ff7822598c1d3cf602a430.jpg"}
qqqq {"key":"Abu Dhabi","parent":"2005-middle-east","title":"Abu Dhabi","url":"/2005/10/01/abudhabi.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/c5/25/08/9f/363ef13270adcb674c214f178d6184a5369d8b97224309669d594163.jpg"}
qqqq {"key":"2013-lyon","title":"Lyon and Surroundings (Fall 2013)","parent":"albums","url":"/posts/albums/2013-lyon/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Lyon (and a bit of Paris)","parent":"2013-lyon","title":"Lyon (and a bit of Paris)","url":"/2013/10/06/paris-lyon.html","pluginType":"eleventy-navigation","parentKey":"2013-lyon","children":[]},{"key":"Vienne","parent":"2013-lyon","title":"Vienne","url":"/2013/10/09/vienne.html","pluginType":"eleventy-navigation","parentKey":"2013-lyon","children":[]}]}
fffff {"alt":"A view of Lyon","value":"https://media.desmondrivet.com/0a/84/cc/90/9d86a38b8e62f2d8d7b2cea0945edfd41ea49fa9e8b1832e0769f894.jpg"}
qqqq {"key":"Lyon (and a bit of Paris)","parent":"2013-lyon","title":"Lyon (and a bit of Paris)","url":"/2013/10/06/paris-lyon.html","pluginType":"eleventy-navigation","parentKey":"2013-lyon","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/0a/84/cc/90/9d86a38b8e62f2d8d7b2cea0945edfd41ea49fa9e8b1832e0769f894.jpg"}
qqqq {"key":"Vienne","parent":"2013-lyon","title":"Vienne","url":"/2013/10/09/vienne.html","pluginType":"eleventy-navigation","parentKey":"2013-lyon","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/57/54/4a/86/23d20b514c982efa888fd954027443b4faf4bb49e23ecd1bbb1c7a91.jpg"}
qqqq {"key":"2007-glider-album","parent":"albums","title":"Glider (Summer 2007)","url":"/2007/06/12/glider-album.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/d1/61/a4/26/d644a23cdf971633f39cebf7cee4e257e89adda810357bff2e8c36d0.jpg"}
qqqq {"key":"2012-saint-henri","parent":"albums","title":"Saint-Henri, Montreal (Summer 2012)","url":"/2012/04/29/saint-henri.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/41/18/ed/84/551b065d13e8bd69e544505146e872e98b579b34ca2003b861fd4565.jpg"}
qqqq {"key":"2012-san-francisco","parent":"albums","title":"San Francisco (JavaOne Conference, Fall 2012)","url":"/2012/09/30/san-francisco.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/44/39/b4/f2/587885621beab1f3e80016f399ee0fef0ff1ad5ea593f9a8ff9eadc3.jpg"}
qqqq {"key":"2012-eastern-townships","parent":"albums","title":"Eastern Townships (Fall 2013)","url":"/2013/09/29/eastern-townships.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/27/7d/63/0f/1ea4cdd515f2134f918037519d3999dd94f8b8ce1ba14f1dd7be9305.jpg"}
qqqq {"key":"2015-greece","title":"Greece (Summer 2015)","parent":"albums","url":"/posts/albums/2015-greece/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Athens","parent":"2015-greece","title":"Athens","url":"/2015/06/23/athens.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"Santorini","parent":"2015-greece","title":"Santorini","url":"/2015/06/24/santorini.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"The Road to Rhodes","parent":"2015-greece","title":"The Road to Rhodes","url":"/2015/06/27/rhodes-ferry.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"Rhodes","parent":"2015-greece","title":"Rhodes","url":"/2015/06/28/rhodes.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"Giants","parent":"2015-greece","title":"Giants","url":"/2022/06/22/athens-gods.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"Delphi","parent":"2015-greece","title":"Delphi","url":"/2022/06/30/delphi.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]}]}
fffff {"alt":"Santorini and caldera","value":"https://media.desmondrivet.com/38/96/9b/1c/28c99e9296b9dd024d026d0b32d8d779306341a26541980c9bc58d34.jpg"}
qqqq {"key":"Athens","parent":"2015-greece","title":"Athens","url":"/2015/06/23/athens.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/ae/79/fe/89/59232f931ac2c62373fcff5cf7a209cc5b1be194189497c567af638e.jpg"}
qqqq {"key":"Santorini","parent":"2015-greece","title":"Santorini","url":"/2015/06/24/santorini.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/38/96/9b/1c/28c99e9296b9dd024d026d0b32d8d779306341a26541980c9bc58d34.jpg"}
qqqq {"key":"The Road to Rhodes","parent":"2015-greece","title":"The Road to Rhodes","url":"/2015/06/27/rhodes-ferry.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/39/c8/73/79/f44e9030e248603e7aa0d05cc6cc2549351a65f763eced4bb7b84299.jpg"}
qqqq {"key":"Rhodes","parent":"2015-greece","title":"Rhodes","url":"/2015/06/28/rhodes.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/df/7e/16/bc/8fac176cd19d691192900598fe489e0133f51bd6a52c09f68a99d4b5.jpg"}
qqqq {"key":"Giants","parent":"2015-greece","title":"Giants","url":"/2022/06/22/athens-gods.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/cc/a5/8c/58/a5e9ca5fa23d89e087e311f061115ea0200bd60103c7c1f6e4817bf2.jpg"}
qqqq {"key":"Delphi","parent":"2015-greece","title":"Delphi","url":"/2022/06/30/delphi.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/e0/6e/f7/8c/72ca001b40f8b1d92bfd6d66c13848177ffcb64885b4178cd8036e99.jpg"}
qqqq {"key":"2016-poland","title":"Poland (Spring 2016)","parent":"albums","url":"/posts/albums/2016-poland/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Krakow","parent":"2016-poland","title":"Krakow","url":"/2016/05/23/krakow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Wawel Castle","parent":"2016-poland","title":"Wawel Castle","url":"/2016/05/25/wawel-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Wieliczka Salt Mine","parent":"2016-poland","title":"Wieliczka Salt Mine","url":"/2016/05/25/wieliczka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Warsaw","parent":"2016-poland","title":"Warsaw","url":"/2016/05/26/warsaw.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Kozlowka Museum","parent":"2016-poland","title":"Kozlowka Museum","url":"/2016/05/27/kozlowka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Lukow (Wedding)","parent":"2016-poland","title":"Lukow (Wedding)","url":"/2016/05/27/lukow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Royal Castle","parent":"2016-poland","title":"Royal Castle","url":"/2016/05/31/royal-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}]}
fffff {"alt":"Krakow Town Square","value":"https://media.desmondrivet.com/e3/14/20/8f/cf3098484a1d4e2ec46968971684181d9446ec57e80d899aa1756b41.jpg"}
qqqq {"key":"Krakow","parent":"2016-poland","title":"Krakow","url":"/2016/05/23/krakow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/e3/14/20/8f/cf3098484a1d4e2ec46968971684181d9446ec57e80d899aa1756b41.jpg"}
qqqq {"key":"Wawel Castle","parent":"2016-poland","title":"Wawel Castle","url":"/2016/05/25/wawel-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/12/4f/20/07/e81af24fb4decf8bebcbdf8bc9b9a89cf93062026a48ad51f1965809.jpg"}
qqqq {"key":"Wieliczka Salt Mine","parent":"2016-poland","title":"Wieliczka Salt Mine","url":"/2016/05/25/wieliczka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/be/f2/bd/98/a6e4995b24c8c1bec281906a0757d48ba6ce0912c3c0cf2149a635ca.jpg"}
qqqq {"key":"Warsaw","parent":"2016-poland","title":"Warsaw","url":"/2016/05/26/warsaw.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/8e/21/b4/ec/d5ce365406d450f78195e6bb948a9db6f87cbdf4378c3589b913f788.jpg"}
qqqq {"key":"Kozlowka Museum","parent":"2016-poland","title":"Kozlowka Museum","url":"/2016/05/27/kozlowka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/9d/94/43/ee/ab28f0296b388690b0bcd804b974d9cd83eafd148effd20e55663ec4.jpg"}
qqqq {"key":"Lukow (Wedding)","parent":"2016-poland","title":"Lukow (Wedding)","url":"/2016/05/27/lukow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/eb/17/d9/a1/8d74432c278353df905a582ba7b5256ad739fa9df4d772bc23f4a5ee.jpg"}
qqqq {"key":"Royal Castle","parent":"2016-poland","title":"Royal Castle","url":"/2016/05/31/royal-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/6e/a4/ef/24/9ae2214c767b0486486aebeeafd495d35ad614747a69713d1dcb2a82.jpg"}
[11ty] Writing _site/2007/12/12/artscience.html from ./src/posts/feed/2007/artscience.md (njk)
[11ty] Writing _site/aboutme.html from ./src/aboutme.md (njk)
[11ty] Writing _site/2003/index.html from ./src/posts/archive.njk
[11ty] Writing _site/posts/index.html from ./src/posts/index.njk
[11ty] Writing _site/2007/08/04/bachelor.html from ./src/posts/feed/2007/bachelor.md (njk)
[11ty] Writing _site/2007/06/01/blogging.html from ./src/posts/feed/2007/blogging.md (njk)
[11ty] Writing _site/2007/07/13/blosxom-problems.html from ./src/posts/feed/2007/blosxom-problems.md (njk)
[11ty] Writing _site/2007/06/11/careers.html from ./src/posts/feed/2007/careers.md (njk)
[11ty] Writing _site/2007/06/24/markdown.html from ./src/posts/feed/2007/markdown.md (njk)
[11ty] Writing _site/2007/12/17/snow.html from ./src/posts/feed/2007/snow.md (njk)
[11ty] Writing _site/2007/06/11/opinions.html from ./src/posts/feed/2007/opinions.md (njk)
[11ty] Writing _site/2008/01/06/ellipse.html from ./src/posts/feed/2008/ellipse.md (njk)
[11ty] Writing _site/2008/02/27/channel-surfing.html from ./src/posts/feed/2008/channel-surfing.md (njk)
[11ty] Writing _site/2007/06/12/gliding.html from ./src/posts/feed/2007/gliding.md (njk)
[11ty] Writing _site/2007/07/15/green.html from ./src/posts/feed/2007/green.md (njk)
[11ty] Writing _site/2008/04/06/newblog.html from ./src/posts/feed/2008/newblog.md (njk)
[11ty] Writing _site/2008/07/06/perl-error-handling.html from ./src/posts/feed/2008/perl-error-handling.md (njk)
[11ty] Writing _site/2008/09/08/no-comments.html from ./src/posts/feed/2008/no-comments.md (njk)
[11ty] Writing _site/2008/02/13/perl-scoping.html from ./src/posts/feed/2008/perl-scoping.md (njk)
[11ty] Writing _site/2008/04/22/montreal-looting.html from ./src/posts/feed/2008/montreal-looting.md (njk)
[11ty] Writing _site/2008/04/09/quebec.html from ./src/posts/feed/2008/quebec.md (njk)
[11ty] Writing _site/2012/08/17/church-and-state.html from ./src/posts/feed/2012/church-and-state.md (njk)
[11ty] Writing _site/2012/11/30/cultureless.html from ./src/posts/feed/2012/cultureless.md (njk)
[11ty] Writing _site/2011/07/16/tonic-water.html from ./src/posts/feed/2011/tonic-water.md (njk)
[11ty] Writing _site/2012/09/14/embury-sours.html from ./src/posts/feed/2012/embury-sours.md (njk)
[11ty] Writing _site/2012/06/28/niqabs.html from ./src/posts/feed/2012/niqabs.md (njk)
[11ty] Writing _site/2012/02/23/montreal-toronto.html from ./src/posts/feed/2012/montreal-toronto.md (njk)
[11ty] Writing _site/2012/08/06/free-speech.html from ./src/posts/feed/2012/free-speech.md (njk)
[11ty] Writing _site/2012/08/05/religion-and-culture.html from ./src/posts/feed/2012/religion-and-culture.md (njk)
[11ty] Writing _site/2012/12/15/redhat-mint.html from ./src/posts/feed/2012/redhat-mint.md (njk)
[11ty] Writing _site/2012/08/05/yawt-lives.html from ./src/posts/feed/2012/yawt-lives.md (njk)
[11ty] Writing _site/2013/06/05/another-tonic-water.html from ./src/posts/feed/2013/another-tonic-water.md (njk)
[11ty] Writing _site/2013/11/20/charter-ramblings.html from ./src/posts/feed/2013/charter-ramblings.md (njk)
[11ty] Writing _site/2013/10/30/emacs-cloud.html from ./src/posts/feed/2013/emacs-cloud.md (njk)
[11ty] Writing _site/2013/07/31/canada-malting.html from ./src/posts/feed/2013/canada-malting.md (njk)
[11ty] Writing _site/2013/01/23/guilt-by-association.html from ./src/posts/feed/2013/guilt-by-association.md (njk)
[11ty] Writing _site/2013/04/05/defending-the-dark.html from ./src/posts/feed/2013/defending-the-dark.md (njk)
[11ty] Writing _site/2013/07/30/jaffa-cakes.html from ./src/posts/feed/2013/jaffa-cakes.md (njk)
[11ty] Writing _site/2014/09/08/correct-english.html from ./src/posts/feed/2014/correct-english.md (njk)
[11ty] Writing _site/2014/12/23/aromatic-cocktails.html from ./src/posts/feed/2014/aromatic-cocktails.md (njk)
[11ty] Writing _site/2014/10/16/modular-flask.html from ./src/posts/feed/2014/modular-flask.md (njk)
[11ty] Writing _site/2015/04/02/165128.html from ./src/posts/feed/2015/20150402165128.md (njk)
[11ty] Writing _site/2015/05/03/112559.html from ./src/posts/feed/2015/20150503112559.md (njk)
[11ty] Writing _site/2015/06/09/072839.html from ./src/posts/feed/2015/20150609072839.md (njk)
[11ty] Writing _site/2015/08/07/084049.html from ./src/posts/feed/2015/20150807084049.md (njk)
[11ty] Writing _site/2015/07/11/120707.html from ./src/posts/feed/2015/20150711120707.md (njk)
[11ty] Writing _site/2014/12/22/more-sour-cocktails.html from ./src/posts/feed/2014/more-sour-cocktails.md (njk)
[11ty] Writing _site/2015/08/13/203121.html from ./src/posts/feed/2015/20150813203121.md (njk)
[11ty] Writing _site/2015/08/18/090328.html from ./src/posts/feed/2015/20150818090328.md (njk)
[11ty] Writing _site/2015/05/05/091757.html from ./src/posts/feed/2015/20150505091757.md (njk)
[11ty] Writing _site/2015/08/14/122238.html from ./src/posts/feed/2015/20150814122238.md (njk)
[11ty] Writing _site/2015/08/27/155542.html from ./src/posts/feed/2015/20150827155542.md (njk)
[11ty] Writing _site/2015/08/21/204743.html from ./src/posts/feed/2015/20150821204743.md (njk)
[11ty] Writing _site/2015/08/31/123906.html from ./src/posts/feed/2015/20150831123906.md (njk)
[11ty] Writing _site/2015/10/20/072635.html from ./src/posts/feed/2015/20151020072635.md (njk)
[11ty] Writing _site/2015/10/09/091315.html from ./src/posts/feed/2015/20151009091315.md (njk)
[11ty] Writing _site/2015/11/18/124858.html from ./src/posts/feed/2015/20151118124858.md (njk)
[11ty] Writing _site/2015/12/09/120255.html from ./src/posts/feed/2015/20151209120255.md (njk)
[11ty] Writing _site/2015/11/22/190153.html from ./src/posts/feed/2015/20151122190153.md (njk)
[11ty] Writing _site/2015/10/22/102243.html from ./src/posts/feed/2015/20151022102243.md (njk)
[11ty] Writing _site/2015/12/09/120454.html from ./src/posts/feed/2015/20151209120454.md (njk)
[11ty] Writing _site/2015/12/09/120436.html from ./src/posts/feed/2015/20151209120436.md (njk)
[11ty] Writing _site/2015/10/06/accommodation.html from ./src/posts/feed/2015/accommodation.md (njk)
[11ty] Writing _site/2015/08/20/emacs-python.html from ./src/posts/feed/2015/emacs-python.md (njk)
[11ty] Writing _site/2015/01/16/charlie-hebdo.html from ./src/posts/feed/2015/charlie-hebdo.md (njk)
[11ty] Writing _site/2015/08/13/ethnic-vote.html from ./src/posts/feed/2015/ethnic-vote.md (njk)
[11ty] Writing _site/2015/11/26/graffiti-turing.html from ./src/posts/feed/2015/graffiti-turing.md (njk)
[11ty] Writing _site/2015/01/16/python-packaging.html from ./src/posts/feed/2015/python-packaging.md (njk)
[11ty] Writing _site/2015/11/16/religious-devotion.html from ./src/posts/feed/2015/religious-devotion.md (njk)
